date,IC_sel,IC_close,IC_ret,IC_roll,IM_sel,IM_close,IM_ret,IM_roll
2022-04-26,IC2205,5170.8,-0.0274601263918146,0.0,,,,
2022-04-27,IC2205,5414.4,0.0471106985379436,0.0,,,,
2022-04-28,IC2205,5393.0,-0.0039524231678486,0.0,,,,
2022-04-29,IC2205,5619.0,0.0419061746708695,0.0,,,,
2022-05-05,IC2205,5652.2,0.0059085246485139,0.0,,,,
2022-05-06,IC2205,5504.2,-0.0261844945331021,0.0,,,,
2022-05-09,IC2205,5547.0,0.0077758802369101,0.0,,,,
2022-05-10,IC2205,5672.2,0.022570758968812,0.0,,,,
2022-05-11,IC2205,5702.4,0.0053242128274744,0.0,,,,
2022-05-12,IC2205,5718.2,0.0027707631874298,0.0,,,,
2022-05-13,IC2205,5782.4,0.011227309293134,0.0,,,,
2022-05-16,IC2206,5701.0,-0.0056032097399003,0.0,,,,
2022-05-17,IC2206,5746.0,0.0078933520435011,1.0,,,,
2022-05-18,IC2206,5722.0,-0.0041768186564566,0.0,,,,
2022-05-19,IC2206,5781.2,0.0103460328556448,0.0,,,,
2022-05-20,IC2206,5891.2,0.0190271915865218,0.0,,,,
2022-05-23,IC2206,5888.0,-0.0005431830526887,0.0,,,,
2022-05-24,IC2206,5678.2,-0.0356317934782609,0.0,,,,
2022-05-25,IC2206,5768.6,0.015920538198725,0.0,,,,
2022-05-26,IC2206,5852.8,0.0145962625247026,0.0,,,,
2022-05-27,IC2206,5845.0,-0.001332695462001,0.0,,,,
2022-05-30,IC2206,5872.4,0.0046877673224978,0.0,,,,
2022-05-31,IC2206,5975.0,0.0174715618827057,0.0,,,,
2022-06-01,IC2206,5970.0,-0.000836820083682,0.0,,,,
2022-06-02,IC2206,6050.2,0.013433835845896,0.0,,,,
2022-06-06,IC2206,6157.8,0.0177845360483952,0.0,,,,
2022-06-07,IC2206,6148.0,-0.0015914774757218,0.0,,,,
2022-06-08,IC2206,6190.0,0.0068314899154195,0.0,,,,
2022-06-09,IC2206,6119.8,-0.011340872374798,0.0,,,,
2022-06-10,IC2206,6250.4,0.0213405666851858,0.0,,,,
2022-06-13,IC2207,6166.6,-0.0052156661973632,0.0,,,,
2022-06-14,IC2207,6243.2,0.0124217559108745,1.0,,,,
2022-06-15,IC2207,6206.8,-0.0058303434136339,0.0,,,,
2022-06-16,IC2207,6211.6,0.0007733453631502,0.0,,,,
2022-06-17,IC2207,6282.4,0.0113980294932061,0.0,,,,
2022-06-20,IC2207,6265.0,-0.0027696421749648,0.0,,,,
2022-06-21,IC2207,6224.2,-0.006512370311253,0.0,,,,
2022-06-22,IC2207,6115.2,-0.0175122907361588,0.0,,,,
2022-06-23,IC2207,6273.2,0.0258372579801151,0.0,,,,
2022-06-24,IC2207,6348.6,0.0120193840464197,0.0,,,,
2022-06-27,IC2207,6363.6,0.0023627256402987,0.0,,,,
2022-06-28,IC2207,6477.0,0.0178201018291532,0.0,,,,
2022-06-29,IC2207,6382.2,-0.0146364057433997,0.0,,,,
2022-06-30,IC2207,6425.8,0.0068315001096801,0.0,,,,
2022-07-01,IC2207,6413.2,-0.0019608453422143,0.0,,,,
2022-07-04,IC2207,6491.8,0.0122559720576311,0.0,,,,
2022-07-05,IC2207,6476.4,-0.0023722234203149,0.0,,,,
2022-07-06,IC2207,6401.6,-0.0115496263356184,0.0,,,,
2022-07-07,IC2207,6421.6,0.0031242189452636,0.0,,,,
2022-07-08,IC2207,6383.2,-0.0059798181138658,0.0,,,,
2022-07-11,IC2208,6263.2,-0.0124389021180598,0.0,,,,
2022-07-12,IC2208,6183.0,-0.0128049559330692,1.0,,,,
2022-07-13,IC2208,6198.4,0.002490700307294,0.0,,,,
2022-07-14,IC2208,6266.4,0.01097057305111,0.0,,,,
2022-07-15,IC2208,6142.4,-0.0197880760883442,0.0,,,,
2022-07-18,IC2208,6270.0,0.0207736389684813,0.0,,,,
2022-07-19,IC2208,6287.4,0.0027751196172247,0.0,,,,
2022-07-20,IC2208,6373.0,0.0136145306485988,0.0,,,,
2022-07-21,IC2208,6310.2,-0.0098540718656834,0.0,,,,
2022-07-22,IC2208,6244.8,-0.0103641722924787,0.0,IM2208,6956.6,,0.0
2022-07-25,IC2208,6173.6,-0.0114014860363822,0.0,IM2208,6878.6,-0.0112123738607941,1.0
2022-07-26,IC2208,6273.4,0.0161656083970453,0.0,IM2208,6991.0,0.0163405344110718,0.0
2022-07-27,IC2208,6298.0,0.0039213185832245,0.0,IM2208,7066.2,0.0107566871692175,0.0
2022-07-28,IC2208,6305.6,0.001206732295967,0.0,IM2208,7119.0,0.0074721915598199,0.0
2022-07-29,IC2208,6255.2,-0.0079928952042629,0.0,IM2208,7087.0,-0.0044950133445709,0.0
2022-08-01,IC2208,6311.4,0.0089845248753037,0.0,IM2208,7136.6,0.0069987300691407,0.0
2022-08-02,IC2208,6167.4,-0.0228158570206293,0.0,IM2208,6948.2,-0.0263991256340555,0.0
2022-08-03,IC2208,6102.6,-0.0105068586438368,0.0,IM2208,6882.8,-0.0094125097147461,0.0
2022-08-04,IC2208,6124.4,0.00357224789434,0.0,IM2208,6890.8,0.0011623176614168,0.0
2022-08-05,IC2208,6258.0,0.0218143818169944,0.0,IM2208,7080.0,0.0274568990538108,0.0
2022-08-08,IC2208,6291.4,0.0053371684244167,0.0,IM2208,7132.2,0.0073728813559321,0.0
2022-08-09,IC2208,6309.4,0.0028610484152971,0.0,IM2208,7160.6,0.0039819410560557,0.0
2022-08-10,IC2208,6291.0,-0.0029162836402827,0.0,IM2208,7168.4,0.0010892941932238,0.0
2022-08-11,IC2208,6426.2,0.0214910189159116,0.0,IM2208,7284.8,0.0162379331510518,0.0
2022-08-12,IC2208,6418.4,-0.0012137810836886,0.0,IM2208,7222.4,-0.0085657808038656,0.0
2022-08-15,IC2209,6398.4,0.0016515019319456,0.0,IM2209,7215.8,0.0060367744793974,0.0
2022-08-16,IC2209,6424.0,0.0040010002500625,1.0,IM2209,7263.0,0.0065412012528063,1.0
2022-08-17,IC2209,6463.6,0.0061643835616438,0.0,IM2209,7278.2,0.0020927991188213,0.0
2022-08-18,IC2209,6439.0,-0.0038059285846897,0.0,IM2209,7316.6,0.0052760297875849,0.0
2022-08-19,IC2209,6350.2,-0.013790961329399,0.0,IM2209,7186.4,-0.0177951507530821,0.0
2022-08-22,IC2209,6428.6,0.012346067840383,0.0,IM2209,7232.4,0.0064009796281865,0.0
2022-08-23,IC2209,6432.0,0.0005288865382819,0.0,IM2209,7253.6,0.002931253802334,0.0
2022-08-24,IC2209,6247.4,-0.028700248756219,0.0,IM2209,6969.8,-0.0391253998014778,0.0
2022-08-25,IC2209,6278.4,0.0049620642187149,0.0,IM2209,6940.4,-0.0042181985135872,0.0
2022-08-26,IC2209,6269.0,-0.0014971967380223,0.0,IM2209,6911.6,-0.0041496167367873,0.0
2022-08-29,IC2209,6272.0,0.0004785452225235,0.0,IM2209,6950.0,0.0055558770762196,0.0
2022-08-30,IC2209,6267.0,-0.000797193877551,0.0,IM2209,6941.0,-0.0012949640287769,0.0
2022-08-31,IC2209,6139.4,-0.0203606191160045,0.0,IM2209,6710.2,-0.0332516928396484,0.0
2022-09-01,IC2209,6115.0,-0.0039743297390624,0.0,IM2209,6682.6,-0.0041131411880419,0.0
2022-09-02,IC2209,6130.2,0.0024856909239574,0.0,IM2209,6730.2,0.0071229760871516,0.0
2022-09-05,IC2209,6158.4,0.0046001761769598,0.0,IM2209,6747.2,0.0025259279070457,0.0
2022-09-06,IC2209,6272.6,0.0185437776045727,0.0,IM2209,6879.8,0.0196525966326772,0.0
2022-09-07,IC2209,6293.0,0.0032522399005197,0.0,IM2209,6920.2,0.0058722637285966,0.0
2022-09-08,IC2209,6269.6,-0.0037184172890513,0.0,IM2209,6874.4,-0.0066183058293113,0.0
2022-09-09,IC2209,6314.6,0.0071774913870104,0.0,IM2209,6913.0,0.0056150354940067,0.0
2022-09-13,IC2210,6262.0,-0.0034839894846863,0.0,IM2210,6836.4,-0.0031245479531318,0.0
2022-09-14,IC2210,6223.0,-0.0062280421590545,1.0,IM2210,6767.0,-0.0101515417471182,1.0
2022-09-15,IC2210,6068.0,-0.0249076008356098,0.0,IM2210,6518.6,-0.03670755135215,0.0
2022-09-16,IC2210,5918.0,-0.0247198417930125,0.0,IM2210,6383.2,-0.0207713312674501,0.0
2022-09-19,IC2210,5876.8,-0.0069618114227779,0.0,IM2210,6298.2,-0.0133162050382253,0.0
2022-09-20,IC2210,5918.6,0.0071127144023959,0.0,IM2210,6388.8,0.0143850623987806,0.0
2022-09-21,IC2210,5949.2,0.0051701415875375,0.0,IM2210,6412.6,0.0037252692211369,0.0
2022-09-22,IC2210,5938.6,-0.0017817521683586,0.0,IM2210,6435.8,0.0036178773040576,0.0
2022-09-23,IC2210,5873.4,-0.0109790186239182,0.0,IM2210,6323.4,-0.0174648062400946,0.0
2022-09-26,IC2210,5804.4,-0.0117478802737767,0.0,IM2210,6255.0,-0.0108169655565043,0.0
2022-09-27,IC2210,5912.6,0.0186410309420441,0.0,IM2210,6398.8,0.0229896083133493,0.0
2022-09-28,IC2210,5772.0,-0.0237797246558197,0.0,IM2210,6202.6,-0.0306619991248359,0.0
2022-09-29,IC2210,5790.8,0.0032571032571033,0.0,IM2210,6232.4,0.0048044368490631,0.0
2022-09-30,IC2210,5710.2,-0.0139186295503213,0.0,IM2210,6103.0,-0.0207624671073742,0.0
2022-10-10,IC2210,5639.8,-0.0123288151027984,0.0,IM2210,5976.0,-0.0208094379813206,0.0
2022-10-11,IC2210,5682.8,0.0076243838433986,0.0,IM2210,5994.2,0.0030455153949129,0.0
2022-10-12,IC2210,5812.8,0.0228760470190751,0.0,IM2210,6169.2,0.0291948883921124,0.0
2022-10-13,IC2210,5830.2,0.0029933938893476,0.0,IM2210,6242.4,0.0118653958373857,0.0
2022-10-14,IC2210,5983.8,0.0263455799114953,0.0,IM2210,6418.0,0.0281302063308983,0.0
2022-10-17,IC2211,5984.6,0.0031083926601824,0.0,IM2211,6400.0,0.0046743533811155,0.0
2022-10-18,IC2211,6018.2,0.0056144103198207,1.0,IM2211,6447.4,0.0074062499999998,1.0
2022-10-19,IC2211,5963.2,-0.0091389451995613,0.0,IM2211,6409.4,-0.00589384868319,0.0
2022-10-20,IC2211,5938.0,-0.0042259189696807,0.0,IM2211,6366.0,-0.0067713046463007,0.0
2022-10-21,IC2211,5943.8,0.000976759851802,0.0,IM2211,6377.4,0.0017907634307257,0.0
2022-10-24,IC2211,5897.2,-0.0078401022914634,0.0,IM2211,6360.0,-0.0027283846081475,0.0
2022-10-25,IC2211,5863.6,-0.005697619209116,0.0,IM2211,6340.8,-0.0030188679245283,0.0
2022-10-26,IC2211,5975.8,0.0191350023876115,0.0,IM2211,6500.6,0.0252018672722684,0.0
2022-10-27,IC2211,5971.2,-0.0007697714113592,0.0,IM2211,6473.0,-0.004245761929668,0.0
2022-10-28,IC2211,5771.0,-0.0335275991425508,0.0,IM2211,6224.2,-0.0384365827282559,0.0
2022-10-31,IC2211,5805.0,0.0058915265985097,0.0,IM2211,6286.6,0.0100253847884066,0.0
2022-11-01,IC2211,5965.4,0.0276313522825151,0.0,IM2211,6471.0,0.0293322304584353,0.0
2022-11-02,IC2211,6001.4,0.0060348006839441,0.0,IM2211,6532.0,0.0094266728480914,0.0
2022-11-03,IC2211,6003.0,0.0002666044589596,0.0,IM2211,6563.4,0.0048071034905081,0.0
2022-11-04,IC2211,6156.2,0.0255205730468099,0.0,IM2211,6746.6,0.0279123624950483,0.0
2022-11-07,IC2211,6136.4,-0.0032162697768104,0.0,IM2211,6711.8,-0.005158153736697,0.0
2022-11-08,IC2211,6144.8,0.0013688807770029,0.0,IM2211,6707.6,-0.0006257635805595,0.0
2022-11-09,IC2211,6123.2,-0.003515167295925,0.0,IM2211,6674.8,-0.0048899755501222,0.0
2022-11-10,IC2211,6106.0,-0.0028089887640448,0.0,IM2211,6616.0,-0.0088092527116917,0.0
2022-11-11,IC2211,6139.6,0.0055027841467409,0.0,IM2211,6645.0,0.0043833131801693,0.0
2022-11-14,IC2212,6131.4,-0.0021499771972116,0.0,IM2212,6578.0,-0.0079458239277652,0.0
2022-11-15,IC2212,6232.4,0.0164725837492252,1.0,IM2212,6742.8,0.0250532076619034,1.0
2022-11-16,IC2212,6212.4,-0.0032090366471985,0.0,IM2212,6684.2,-0.0086907516165392,0.0
2022-11-17,IC2212,6226.8,0.00231794475565,0.0,IM2212,6707.0,0.0034110289937465,0.0
2022-11-18,IC2212,6215.6,-0.0017986766878653,0.0,IM2212,6646.4,-0.0090353362158939,0.0
2022-11-21,IC2212,6204.2,-0.001834094858099,0.0,IM2212,6685.0,0.0058076552720269,0.0
2022-11-22,IC2212,6136.6,-0.0108958447503303,0.0,IM2212,6557.2,-0.0191174270755423,0.0
2022-11-23,IC2212,6128.6,-0.0013036534889026,0.0,IM2212,6553.4,-0.0005795156469224,0.0
2022-11-24,IC2212,6133.4,0.0007832131318734,0.0,IM2212,6559.2,0.0008850367748038,0.0
2022-11-25,IC2212,6096.2,-0.0060651514657449,0.0,IM2212,6497.0,-0.0094828637638736,0.0
2022-11-28,IC2212,6074.8,-0.003510383517601,0.0,IM2212,6492.0,-0.000769585962752,0.0
2022-11-29,IC2212,6172.8,0.0161322183446368,0.0,IM2212,6597.0,0.016173752310536,0.0
2022-11-30,IC2212,6163.8,-0.0014580093312597,0.0,IM2212,6582.8,-0.0021524935576776,0.0
2022-12-01,IC2212,6190.0,0.0042506246146856,0.0,IM2212,6662.0,0.0120313544388406,0.0
2022-12-02,IC2212,6176.0,-0.0022617124394184,0.0,IM2212,6681.8,0.0029720804563193,0.0
2022-12-05,IC2212,6209.6,0.0054404145077719,0.0,IM2212,6703.0,0.0031727977491093,0.0
2022-12-06,IC2212,6214.6,0.0008052048441122,0.0,IM2212,6697.8,-0.0007757720423691,0.0
2022-12-07,IC2212,6201.2,-0.0021562127892383,0.0,IM2212,6695.2,-0.0003881871659351,0.0
2022-12-08,IC2212,6192.2,-0.001451332000258,0.0,IM2212,6663.8,-0.0046899271119607,0.0
2022-12-09,IC2212,6204.2,0.0019379219017474,0.0,IM2212,6684.8,0.0031513550826856,0.0
2022-12-12,IC2301,6174.4,-0.005576867283453,0.0,IM2301,6632.0,-0.004517711823839,0.0
2022-12-13,IC2301,6138.2,-0.0058629178543664,1.0,IM2301,6580.0,-0.0078407720144753,1.0
2022-12-14,IC2301,6106.8,-0.0051155061744484,0.0,IM2301,6539.0,-0.0062310030395136,0.0
2022-12-15,IC2301,6105.6,-0.0001965022597759,0.0,IM2301,6567.0,0.0042820003058572,0.0
2022-12-16,IC2301,6106.0,6.551362683437922e-05,0.0,IM2301,6531.8,-0.00536013400335,0.0
2022-12-19,IC2301,5971.8,-0.0219783819194234,0.0,IM2301,6417.0,-0.0175755534462169,0.0
2022-12-20,IC2301,5897.4,-0.0124585552094846,0.0,IM2301,6350.4,-0.0103786816269285,0.0
2022-12-21,IC2301,5865.8,-0.0053582934852646,0.0,IM2301,6302.2,-0.0075900730662634,0.0
2022-12-22,IC2301,5802.0,-0.0108766067714548,0.0,IM2301,6206.0,-0.0152645108057503,0.0
2022-12-23,IC2301,5791.8,-0.0017580144777662,0.0,IM2301,6165.2,-0.006574282951982,0.0
2022-12-26,IC2301,5860.6,0.0118788632204152,0.0,IM2301,6285.2,0.0194640887562447,0.0
2022-12-27,IC2301,5897.6,0.0063133467563047,0.0,IM2301,6336.2,0.0081143002609305,0.0
2022-12-28,IC2301,5882.4,-0.0025773195876289,0.0,IM2301,6293.4,-0.0067548372841766,0.0
2022-12-29,IC2301,5869.4,-0.0022099823201414,0.0,IM2301,6269.2,-0.0038452982489591,0.0
2022-12-30,IC2301,5870.8,0.0002385252325622,0.0,IM2301,6285.8,0.0026478657563964,0.0
2023-01-03,IC2301,5958.8,0.0149894392587039,0.0,IM2301,6420.0,0.0213497088676062,0.0
2023-01-04,IC2301,5957.0,-0.0003020742431362,0.0,IM2301,6414.4,-0.0008722741433022,0.0
2023-01-05,IC2301,6019.4,0.0104750713446364,0.0,IM2301,6490.4,0.0118483412322274,0.0
2023-01-06,IC2301,6024.2,0.000797421669934,0.0,IM2301,6505.2,0.0022802908911623,0.0
2023-01-09,IC2301,6033.6,0.0015603731615816,0.0,IM2301,6518.2,0.0019984012789768,0.0
2023-01-10,IC2301,6051.8,0.0030164412622646,0.0,IM2301,6532.2,0.0021478322236199,0.0
2023-01-11,IC2301,6025.2,-0.0043953864965795,0.0,IM2301,6494.4,-0.0057867181041609,0.0
2023-01-12,IC2301,6021.6,-0.000597490539733,0.0,IM2301,6492.0,-0.0003695491500369,0.0
2023-01-13,IC2301,6082.0,0.010030556662681,0.0,IM2301,6542.4,0.0077634011090572,0.0
2023-01-16,IC2302,6140.0,0.0082209799408088,0.0,IM2302,6593.4,0.0084067009048667,0.0
2023-01-17,IC2302,6151.6,0.0018892508143322,1.0,IM2302,6608.6,0.002305335638669,1.0
2023-01-18,IC2302,6175.4,0.0038689121529356,0.0,IM2302,6637.8,0.0044184850043882,0.0
2023-01-19,IC2302,6235.8,0.0097807429478253,0.0,IM2302,6717.0,0.0119316641055771,0.0
2023-01-20,IC2302,6276.2,0.0064787196510471,0.0,IM2302,6777.6,0.0090218847699865,0.0
2023-01-30,IC2302,6282.6,0.0010197253114943,0.0,IM2302,6792.8,0.0022426817752596,0.0
2023-01-31,IC2302,6302.0,0.0030878935472573,0.0,IM2302,6818.0,0.003709810387469,0.0
2023-02-01,IC2302,6361.0,0.009362107267534,0.0,IM2302,6922.6,0.0153417424464652,0.0
2023-02-02,IC2302,6369.0,0.0012576638893255,0.0,IM2302,6928.0,0.0007800537370352,0.0
2023-02-03,IC2302,6343.2,-0.0040508714083843,0.0,IM2302,6920.0,-0.0011547344110854,0.0
2023-02-06,IC2302,6312.2,-0.0048871232185647,0.0,IM2302,6893.6,-0.003815028901734,0.0
2023-02-07,IC2302,6320.0,0.001235702290802,0.0,IM2302,6912.8,0.0027851920622026,0.0
2023-02-08,IC2302,6266.0,-0.0085443037974684,0.0,IM2302,6865.8,-0.0067989815993518,0.0
2023-02-09,IC2302,6363.0,0.0154803702521544,0.0,IM2302,7020.8,0.0225756648897432,0.0
2023-02-10,IC2302,6337.4,-0.0040232594688041,0.0,IM2302,6977.6,-0.0061531449407474,0.0
2023-02-13,IC2303,6360.8,0.0053334174898223,0.0,IM2303,7022.4,0.008885576702591,0.0
2023-02-14,IC2303,6381.8,0.0033014715130172,1.0,IM2303,7037.8,0.0021929824561404,1.0
2023-02-15,IC2303,6366.0,-0.0024757905293177,0.0,IM2303,7030.4,-0.0010514649464321,0.0
2023-02-16,IC2303,6286.4,-0.0125039271127866,0.0,IM2303,6909.2,-0.0172394173873463,0.0
2023-02-17,IC2303,6236.6,-0.0079218630694831,0.0,IM2303,6849.8,-0.0085972326752734,0.0
2023-02-20,IC2303,6327.6,0.014591283712279,0.0,IM2303,6922.0,0.0105404537358755,0.0
2023-02-21,IC2303,6355.0,0.0043302357924015,0.0,IM2303,6935.2,0.0019069633054029,0.0
2023-02-22,IC2303,6363.0,0.0012588512981903,0.0,IM2303,6968.0,0.0047294959049486,0.0
2023-02-23,IC2303,6351.8,-0.0017601760176017,0.0,IM2303,6944.8,-0.0033295063145809,0.0
2023-02-24,IC2303,6339.4,-0.0019522025252685,0.0,IM2303,6928.6,-0.0023326805667549,0.0
2023-02-27,IC2303,6302.6,-0.005804965769631,0.0,IM2303,6879.2,-0.0071298675057011,0.0
2023-02-28,IC2303,6345.8,0.0068543140925967,0.0,IM2303,6937.4,0.0084602860797766,0.0
2023-03-01,IC2303,6387.0,0.0064924832172459,0.0,IM2303,6980.6,0.0062271167872691,0.0
2023-03-02,IC2303,6381.0,-0.000939408172851,0.0,IM2303,6961.6,-0.0027218290691344,0.0
2023-03-03,IC2303,6372.6,-0.0013164080865067,0.0,IM2303,6942.0,-0.0028154447253505,0.0
2023-03-06,IC2303,6364.0,-0.0013495276653171,0.0,IM2303,6956.4,0.0020743301642176,0.0
2023-03-07,IC2303,6276.6,-0.0137335009428032,0.0,IM2303,6846.8,-0.0157552757173249,0.0
2023-03-08,IC2303,6288.0,0.0018162699550712,0.0,IM2303,6871.0,0.003534497867617,0.0
2023-03-09,IC2303,6278.2,-0.001558524173028,0.0,IM2303,6878.6,0.0011060980934363,0.0
2023-03-10,IC2303,6203.0,-0.0119779554649421,0.0,IM2303,6798.4,-0.011659349286192,0.0
2023-03-13,IC2304,6230.0,0.0062550378848944,0.0,IM2304,6802.0,0.00503059543422,0.0
2023-03-14,IC2304,6184.0,-0.0073836276083466,1.0,IM2304,6745.8,-0.0082622758012349,1.0
2023-03-15,IC2304,6213.0,0.0046895213454074,0.0,IM2304,6775.4,0.0043879154436834,0.0
2023-03-16,IC2304,6134.0,-0.0127152744245936,0.0,IM2304,6679.0,-0.0142279422617114,0.0
2023-03-17,IC2304,6177.4,0.007075317900228,0.0,IM2304,6726.0,0.0070369815840694,0.0
2023-03-20,IC2304,6165.2,-0.0019749409136529,0.0,IM2304,6719.8,-0.0009217960154623,0.0
2023-03-21,IC2304,6226.2,0.0098942451177577,0.0,IM2304,6791.4,0.0106550790202089,0.0
2023-03-22,IC2304,6264.2,0.0061032411422696,0.0,IM2304,6825.6,0.0050357805459846,0.0
2023-03-23,IC2304,6298.8,0.0055234507199644,0.0,IM2304,6850.4,0.0036333802156585,0.0
2023-03-24,IC2304,6308.6,0.0015558519083,0.0,IM2304,6857.0,0.0009634473899335,0.0
2023-03-27,IC2304,6296.2,-0.0019655708081033,0.0,IM2304,6860.0,0.0004375091147732,0.0
2023-03-28,IC2304,6287.8,-0.001334138051523,0.0,IM2304,6827.4,-0.0047521865889212,0.0
2023-03-29,IC2304,6261.2,-0.004230414453386,0.0,IM2304,6806.0,-0.0031344289187684,0.0
2023-03-30,IC2304,6303.0,0.0066760365425158,0.0,IM2304,6821.6,0.0022920952101088,0.0
2023-03-31,IC2304,6347.0,0.006980802792321,0.0,IM2304,6873.8,0.0076521637152573,0.0
2023-04-03,IC2304,6406.0,0.0092957302662675,0.0,IM2304,6940.0,0.0096307719165527,0.0
2023-04-04,IC2304,6415.0,0.0014049328754293,0.0,IM2304,6950.2,0.0014697406340058,0.0
2023-04-06,IC2304,6411.4,-0.0005611847233047,0.0,IM2304,6959.4,0.0013237029150239,0.0
2023-04-07,IC2304,6457.0,0.0071123311601211,0.0,IM2304,7026.2,0.009598528608788,0.0
2023-04-10,IC2304,6420.4,-0.0056682669970574,0.0,IM2304,6971.0,-0.0078563092425493,0.0
